Seconds;Number
268;1
299;3
310;5
332;8
338;12
339;14
340;15
343;16
345;17
368;24
375;29
379;30
382;31
383;39
388;41
389;42
396;43
400;46
401;47
402;49
404;53
405;54
406;55
412;56
413;60
416;62
418;63
422;64
432;66
433;102
437;104
438;105
442;106
443;107
444;108
454;109
466;110
493;111
494;112
498;113
499;117
501;118
503;121
504;123
512;124
513;125
518;126
519;127
521;128
528;129
532;130
535;131
537;134
554;135
555;137
556;148
