Seconds;Number
321;2
443;3
485;4
512;12
524;14
525;15
527;16
529;20
530;22
546;24
558;25
608;26
639;28
641;33
657;35
665;37
667;38
673;39
674;41
681;43
682;45
684;47
688;50
691;51
693;52
696;58
699;59
700;63
701;65
702;66
709;67
710;68
711;70
713;71
729;72
732;73
735;77
736;78
737;79
738;80
739;81
742;83
743;84
748;85
751;86
752;87
753;122
763;124
767;127
774;130
782;132
795;133
796;135
803;137
808;139
809;140
810;142
813;143
815;145
833;146
834;147
860;149
