Seconds;Number
206;1
222;4
256;5
260;6
262;9
265;13
267;14
275;22
321;25
333;31
334;33
337;34
338;38
343;39
344;40
346;54
352;56
353;57
355;61
361;62
362;63
368;66
373;68
375;72
380;73
389;74
390;75
391;77
393;78
404;79
406;80
420;83
429;84
433;85
434;88
439;94
442;97
450;125
451;126
457;127
458;129
459;130
465;131
468;132
469;135
471;136
472;137
473;138
495;141
496;142
