Seconds;Number
86;2
102;6
136;8
145;16
155;25
200;26
201;27
206;28
207;29
208;30
213;31
217;36
218;37
224;40
225;41
226;42
230;43
232;45
235;47
236;50
239;51
240;52
241;53
248;54
249;58
254;59
258;60
263;82
267;83
269;84
273;85
282;86
286;87
309;90
315;91
316;93
320;95
321;96
324;102
327;103
331;104
338;107
352;108
354;109
356;110
367;113
371;115
372;118
373;120
375;123
376;127
377;139
