Seconds;Number
342;5
382;6
384;8
385;9
390;11
393;14
395;21
426;24
427;30
440;31
441;37
449;39
454;45
462;46
466;47
472;49
476;50
477;51
479;52
481;53
482;54
483;55
484;56
489;58
495;60
500;61
509;63
511;64
512;66
513;67
515;68
526;69
533;71
535;72
547;73
549;74
554;75
556;76
559;81
564;87
568;89
571;90
576;91
577;92
579;93
580;94
583;95
587;97
589;98
590;99
591;101
593;102
597;104
598;105
601;106
603;107
605;108
609;116
610;123
613;124
614;126
615;127
616;131
617;137
