Seconds;Number
146;2
162;4
196;7
202;8
205;11
207;12
213;13
214;14
215;19
222;20
247;21
260;22
261;25
267;27
268;30
269;31
278;35
281;36
282;37
283;38
284;39
286;40
287;55
292;58
293;60
296;62
299;63
300;66
301;69
302;70
308;72
324;73
329;74
332;75
333;76
346;77
360;78
366;79
375;80
376;82
379;84
384;86
397;88
399;89
409;90
411;91
413;92
424;93
427;94
432;95
433;96
435;97
436;98
437;141
