Seconds;Number
309;2
323;4
350;5
354;9
356;10
359;11
363;12
370;13
375;14
376;19
392;21
400;25
401;27
409;28
410;29
412;30
413;31
414;35
417;36
418;37
423;38
426;39
430;41
434;44
436;45
437;48
439;49
441;53
447;55
453;57
457;61
458;64
461;66
467;68
476;69
482;71
490;72
491;73
493;74
505;77
510;81
511;83
516;84
517;86
518;87
519;88
529;89
541;90
542;91
543;92
544;93
546;94
557;97
559;98
560;99
561;101
562;102
563;105
575;108
576;115
577;117
578;145
