Seconds;Number
401;1
580;4
646;5
795;6
816;9
817;10
850;14
986;23
1036;27
1040;28
1086;30
1102;31
1106;33
1114;34
1118;36
1123;37
1128;43
1132;45
1134;48
1139;49
1149;50
1154;52
1156;54
1161;60
1168;62
1179;63
1180;66
1189;68
1190;69
1191;70
1208;71
1216;73
1222;76
1223;77
1225;81
1226;82
1228;91
1242;95
1246;96
1252;97
1254;99
1279;100
1282;103
1301;104
1302;105
1303;108
1316;112
1333;113
1335;114
1339;115
1340;116
1350;121
1355;123
1377;124
1426;126
1476;128
